package_author,package_author_email,package_id,package_license,package_maintainer,package_maintainer_email,package_metadata_created,package_metadata_modified,package_name,package_notes,package_organization,package_organization_title,package_tags,package_title,resource_cache_last_updated,resource_cache_url,resource_ckan_url,resource_created,resource_datastore_active,resource_datastore_contains_all_records_of_source_file,resource_description,resource_format,resource_hash,resource_id,resource_ignore_hash,resource_last_modified,resource_metadata_modified,resource_mimetype,resource_mimetype_inner,resource_name,resource_notes,resource_original_url,resource_position,resource_resource_type,resource_set_url_type,resource_size,resource_state,resource_task_created,resource_tracking_summary,resource_url,resource_url_type
,,c8763e27-55c8-4250-804a-e3565fb852a6,Outra (Domínio Público),,,2025-09-26T17:27:17.894611,2025-10-21T22:32:51.824643,engenharia-digital-bim,"Este conjunto de dados reúne arquivos, modelos, documentos técnicos e links relacionados à Engenharia Digital e à Modelagem da Informação da Construção (BIM) no âmbito da ARTESP. Ele foi criado para oferecer acesso público a informações, padrões, especificações e materiais técnicos que apoiam o planejamento, o projeto, a operação e a manutenção de empreendimentos de transporte sob regulação da agência.

Os dados pode incluir:
Modelos BIM (arquivos em formatos IFC, RVT, DWG, entre outros);
Documentação técnica (normas, guias, manuais e procedimentos);
Especificações e requisitos técnicos para projetos digitais;
Links para recursos externos (repositórios, catálogos, bibliotecas BIM);
Relatórios, estudos e levantamentos técnicos associados à implantação do BIM na ARTESP.

Este conjunto de dados visa:
Promover a transparência e o compartilhamento de informações sobre engenharia digital e BIM;
Apoiar projetistas, concessionárias, consultores e pesquisadores no acesso a dados técnicos padronizados;
Facilitar a interoperabilidade entre sistemas, softwares e agentes públicos ou privados envolvidos nos empreendimentos.",artesp,ARTESP,"Building Information Modeling,bim,building,construção,engenharia digital,information,modelagem da informação,modeling",Engenharia Digital - BIM,,,,2025-10-21T19:55:06.556132,False,False,"O presente documento tem como objetivo estabelecer diretrizes para a forma de apresentação do Projeto Executivo de Conservação Especial de Pavimento, para entrega, análise e aprovação da ARTESP, tanto para obras contratuais como para obras em fase de adequação contratual.
Esta instrução de projeto complementa e atualiza a norma tipo procedimento operacional PO.DIN.50, de forma que, em caso de divergência entre as normas citadas, valerão os procedimentos preconizados na presente instrução.",PDF,,aa894e5d-acf0-4455-9248-802f4b9286df,,2025-10-21T19:55:06.502567,2025-10-21T19:59:38.499975,application/pdf,,IP.DIN_009 - Projeto Executivo de Conservação Especial de Pavimento - R00.pdf,,,5,,,17478958,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/c8763e27-55c8-4250-804a-e3565fb852a6/resource/aa894e5d-acf0-4455-9248-802f4b9286df/download/ip.din.009-projeto-executivo-de-conservacao-especial-de-pavimento-02-01-13.pdf,upload
,,c8763e27-55c8-4250-804a-e3565fb852a6,Outra (Domínio Público),,,2025-09-26T17:27:17.894611,2025-10-21T22:32:51.824643,engenharia-digital-bim,"Este conjunto de dados reúne arquivos, modelos, documentos técnicos e links relacionados à Engenharia Digital e à Modelagem da Informação da Construção (BIM) no âmbito da ARTESP. Ele foi criado para oferecer acesso público a informações, padrões, especificações e materiais técnicos que apoiam o planejamento, o projeto, a operação e a manutenção de empreendimentos de transporte sob regulação da agência.

Os dados pode incluir:
Modelos BIM (arquivos em formatos IFC, RVT, DWG, entre outros);
Documentação técnica (normas, guias, manuais e procedimentos);
Especificações e requisitos técnicos para projetos digitais;
Links para recursos externos (repositórios, catálogos, bibliotecas BIM);
Relatórios, estudos e levantamentos técnicos associados à implantação do BIM na ARTESP.

Este conjunto de dados visa:
Promover a transparência e o compartilhamento de informações sobre engenharia digital e BIM;
Apoiar projetistas, concessionárias, consultores e pesquisadores no acesso a dados técnicos padronizados;
Facilitar a interoperabilidade entre sistemas, softwares e agentes públicos ou privados envolvidos nos empreendimentos.",artesp,ARTESP,"Building Information Modeling,bim,building,construção,engenharia digital,information,modelagem da informação,modeling",Engenharia Digital - BIM,,,,2025-10-21T19:57:03.537089,False,False,"Esta instrução de projeto apresenta os procedimentos, critérios e padrões a serem adotados como os mínimos recomendáveis para a elaboração de projeto de estrutura de obra de arte especial para a ARTESP.",PDF,,12008409-23c0-42b6-8868-39513dee8da6,,2025-10-21T19:57:03.479572,2025-10-21T20:01:22.524732,application/pdf,,IP.DIN_010 - Instrução de Projeto de Obra de Arte Especial - R00.pdf,,,6,,,488992,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/c8763e27-55c8-4250-804a-e3565fb852a6/resource/12008409-23c0-42b6-8868-39513dee8da6/download/ip.din-010-instrucao-de-projeto-de-obra-de-arte-especial-3.pdf,upload
,,c8763e27-55c8-4250-804a-e3565fb852a6,Outra (Domínio Público),,,2025-09-26T17:27:17.894611,2025-10-21T22:32:51.824643,engenharia-digital-bim,"Este conjunto de dados reúne arquivos, modelos, documentos técnicos e links relacionados à Engenharia Digital e à Modelagem da Informação da Construção (BIM) no âmbito da ARTESP. Ele foi criado para oferecer acesso público a informações, padrões, especificações e materiais técnicos que apoiam o planejamento, o projeto, a operação e a manutenção de empreendimentos de transporte sob regulação da agência.

Os dados pode incluir:
Modelos BIM (arquivos em formatos IFC, RVT, DWG, entre outros);
Documentação técnica (normas, guias, manuais e procedimentos);
Especificações e requisitos técnicos para projetos digitais;
Links para recursos externos (repositórios, catálogos, bibliotecas BIM);
Relatórios, estudos e levantamentos técnicos associados à implantação do BIM na ARTESP.

Este conjunto de dados visa:
Promover a transparência e o compartilhamento de informações sobre engenharia digital e BIM;
Apoiar projetistas, concessionárias, consultores e pesquisadores no acesso a dados técnicos padronizados;
Facilitar a interoperabilidade entre sistemas, softwares e agentes públicos ou privados envolvidos nos empreendimentos.",artesp,ARTESP,"Building Information Modeling,bim,building,construção,engenharia digital,information,modelagem da informação,modeling",Engenharia Digital - BIM,,,,2025-10-21T20:01:22.592147,False,False,"O objeto desta Instrução de Serviço é definir os procedimentos a serem adotados para estudos técnicos sobre o
tratamento a ser dado às áreas de travessia de pedestres no âmbito das rodovias concessionadas do Programa de
Concessões Rodoviárias do Estado de São Paulo, sob gestão da ARTESP.",PDF,,92319367-7adf-4a81-87b0-b8b5ca856cc4,,2025-10-21T20:01:22.451451,2025-10-21T20:08:25.214789,application/pdf,,IP-00.000.000.000-0-A22_001 - Travessia de Pedestres - R02.pdf,,,7,,,213902,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/c8763e27-55c8-4250-804a-e3565fb852a6/resource/92319367-7adf-4a81-87b0-b8b5ca856cc4/download/ip-00.000.000.000-0-a22_001-rev.-2.pdf,upload
,,c8763e27-55c8-4250-804a-e3565fb852a6,Outra (Domínio Público),,,2025-09-26T17:27:17.894611,2025-10-21T22:32:51.824643,engenharia-digital-bim,"Este conjunto de dados reúne arquivos, modelos, documentos técnicos e links relacionados à Engenharia Digital e à Modelagem da Informação da Construção (BIM) no âmbito da ARTESP. Ele foi criado para oferecer acesso público a informações, padrões, especificações e materiais técnicos que apoiam o planejamento, o projeto, a operação e a manutenção de empreendimentos de transporte sob regulação da agência.

Os dados pode incluir:
Modelos BIM (arquivos em formatos IFC, RVT, DWG, entre outros);
Documentação técnica (normas, guias, manuais e procedimentos);
Especificações e requisitos técnicos para projetos digitais;
Links para recursos externos (repositórios, catálogos, bibliotecas BIM);
Relatórios, estudos e levantamentos técnicos associados à implantação do BIM na ARTESP.

Este conjunto de dados visa:
Promover a transparência e o compartilhamento de informações sobre engenharia digital e BIM;
Apoiar projetistas, concessionárias, consultores e pesquisadores no acesso a dados técnicos padronizados;
Facilitar a interoperabilidade entre sistemas, softwares e agentes públicos ou privados envolvidos nos empreendimentos.",artesp,ARTESP,"Building Information Modeling,bim,building,construção,engenharia digital,information,modelagem da informação,modeling",Engenharia Digital - BIM,,,,2025-10-21T20:02:08.662821,False,False,"Procedimentos Práticos para Cálculo da Capacidade Viária e Determinação do Nível de Serviço de Operação

Esta instrução tem por objetivo apresentar os procedimentos práticos a serem adotados pelas
concessionárias para o cálculo da capacidade viária e determinação do nível de serviço de operação
das rodovias concedidas.
Neste contexto, esta instrução visa definir a sistemática adotada pela ARTESP, para a consolidação dos Relatórios de Operação a serem elaborados pelas Concessionárias, definindo a metodologia e os procedimentos a serem adotados, objetivando a avaliação, fiscalização e padronização dos serviços realizados pelas Concessionárias.",PDF,,06b241bc-93b7-4cec-a35a-352cb24e08d8,,2025-10-21T20:02:08.559670,2025-10-21T20:06:32.806014,application/pdf,,IP-00.000.000-0-A23_001 - Procedimentos Práticos para Cálculo da Capacidade Viária e Determinação do Nível de Serviço de Operação - R00 .pdf,,,8,,,1509950,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/c8763e27-55c8-4250-804a-e3565fb852a6/resource/06b241bc-93b7-4cec-a35a-352cb24e08d8/download/ip-00.000.000-0-a23_001.pdf,upload
,,c8763e27-55c8-4250-804a-e3565fb852a6,Outra (Domínio Público),,,2025-09-26T17:27:17.894611,2025-10-21T22:32:51.824643,engenharia-digital-bim,"Este conjunto de dados reúne arquivos, modelos, documentos técnicos e links relacionados à Engenharia Digital e à Modelagem da Informação da Construção (BIM) no âmbito da ARTESP. Ele foi criado para oferecer acesso público a informações, padrões, especificações e materiais técnicos que apoiam o planejamento, o projeto, a operação e a manutenção de empreendimentos de transporte sob regulação da agência.

Os dados pode incluir:
Modelos BIM (arquivos em formatos IFC, RVT, DWG, entre outros);
Documentação técnica (normas, guias, manuais e procedimentos);
Especificações e requisitos técnicos para projetos digitais;
Links para recursos externos (repositórios, catálogos, bibliotecas BIM);
Relatórios, estudos e levantamentos técnicos associados à implantação do BIM na ARTESP.

Este conjunto de dados visa:
Promover a transparência e o compartilhamento de informações sobre engenharia digital e BIM;
Apoiar projetistas, concessionárias, consultores e pesquisadores no acesso a dados técnicos padronizados;
Facilitar a interoperabilidade entre sistemas, softwares e agentes públicos ou privados envolvidos nos empreendimentos.",artesp,ARTESP,"Building Information Modeling,bim,building,construção,engenharia digital,information,modelagem da informação,modeling",Engenharia Digital - BIM,,,,2025-10-21T20:08:25.238093,False,False,"O presente relatório dá continuidade à sistemática adotada pela ARTESP, para consolidação de diretrizes básicas para o desenvolvimento de Projetos Executivos e Estudos de Tráfego elaborados pelas Concessionárias.
Neste sentido, procura explicar e conformar às especificidades apresentadas pelas condições físicas e operacionais das rodovias sob concessão, as metodologias e especificações definidas nos Editais de Licitação e nos Termos Contratuais, referentes à avaliação, fiscalização e padronização dos estudos e projetos desenvolvidos pelas Concessionárias, conforme o consta do Anexo 7 dos Editais do Programa de Concessão de Rodovias de São Paulo.",PDF,,b1725a3c-dda4-4c5a-b112-4099a2a954e8,,2025-10-21T20:08:25.178530,2025-10-21T21:55:27.548610,application/pdf,,IP-00.000.000-0-A24_001 - Faixas Adicionais - R00.pdf,,,9,,,2931446,active,,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/c8763e27-55c8-4250-804a-e3565fb852a6/resource/b1725a3c-dda4-4c5a-b112-4099a2a954e8/download/faixas-adicionais-ip-00.000.000-0-a24_001.pdf,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,6677bfec-8ca1-482d-bf48-77be06483920,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T13:06:06.183981,2025-11-11T19:20:02.145426,focos-de-incendio,Este conjunto de dados reúne informações sobre os focos de incêndio registrados ao longo das rodovias estaduais sob concessão.,artesp,ARTESP,"focos,fogo,incêndio,queimada,rodovia",Focos de Incêndio,,,,2025-05-29T13:28:26.086213,False,False,,PDF,,d3892167-eeaf-4e2f-b732-34a3835c1d81,,2025-05-29T13:28:26.008575,2025-06-11T11:34:55.001117,application/pdf,,Combate a incêndios florestais - 4,,,0,,,986611,active,,"{'total': 2, 'recent': 1}",https://dadosabertos.artesp.sp.gov.br/dataset/6677bfec-8ca1-482d-bf48-77be06483920/resource/d3892167-eeaf-4e2f-b732-34a3835c1d81/download/combate-a-incendios-florestais-4.pdf,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,6677bfec-8ca1-482d-bf48-77be06483920,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T13:06:06.183981,2025-11-11T19:20:02.145426,focos-de-incendio,Este conjunto de dados reúne informações sobre os focos de incêndio registrados ao longo das rodovias estaduais sob concessão.,artesp,ARTESP,"focos,fogo,incêndio,queimada,rodovia",Focos de Incêndio,,,https://dadosabertos.artesp.sp.gov.br,2025-08-11T17:47:57.079774,True,True,,XLSX,7f44cf17ebc3dd7a7544d79262ff618a,042d5c4b-bc2b-486b-aa64-3a06b9a5edc4,False,2025-11-11T19:19:00.239635,2025-11-11T19:20:02.155221,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,,FOCOS_DE_INCENDIO_BASE,,https://dadosabertos.artesp.sp.gov.br/dataset/6677bfec-8ca1-482d-bf48-77be06483920/resource/042d5c4b-bc2b-486b-aa64-3a06b9a5edc4/download/focos_de_incendio_base.csv,1,,False,17972849,active,2025-11-11 19:19:00.376639,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/6677bfec-8ca1-482d-bf48-77be06483920/resource/042d5c4b-bc2b-486b-aa64-3a06b9a5edc4/download/focos_de_incendio_base.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,https://dadosabertos.artesp.sp.gov.br,2025-11-04T14:34:02.890266,True,True,,CSV,05d784b63dd1114c5ded6f0cd9bebb4f,357b7b86-17c9-4295-9575-556112b97d89,False,2025-11-11T10:25:08.112925,2025-11-11T10:32:10.265971,text/csv,,Disponibilidade - set - dez 2025,,https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/357b7b86-17c9-4295-9575-556112b97d89/download/disponibilidade-mai-ago-2025.csv,0,,False,51721895,active,2025-11-11 10:25:08.337748,"{'total': 0, 'recent': 0}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/357b7b86-17c9-4295-9575-556112b97d89/download/disponibilidade-mai-ago-2025.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,,2025-06-10T20:51:28.586258,True,False,,CSV,6bbbd001d24901ca55f8373a0d328adb,0298e832-1dbe-48ff-bc3c-150a31dc4f71,,2025-11-04T14:26:45.154050,2025-11-04T14:28:16.836680,text/csv,,Disponibilidade - mai - ago 2025,,,1,,,51721895,active,,"{'total': 19, 'recent': 8}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/0298e832-1dbe-48ff-bc3c-150a31dc4f71/download/disponibilidade-mai-ago-2025.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,https://dadosabertos.artesp.sp.gov.br,2025-06-06T17:04:54.877612,True,True,,CSV,d16b2c355c4e41be20e4715a84d391fb,803a3e6e-012d-4a4d-9aba-267ccc2126ef,False,2025-06-06T17:04:54.756375,2025-06-06T17:12:53.462414,text/csv,,Disponibilidade - jan - abr 2025,,https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/803a3e6e-012d-4a4d-9aba-267ccc2126ef/download/disponibilidade-jan-abr-2025.csv,2,,False,45463442,active,2025-06-06 17:04:55.252287,"{'total': 1, 'recent': 1}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/803a3e6e-012d-4a4d-9aba-267ccc2126ef/download/disponibilidade-jan-abr-2025.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,,2025-05-29T18:03:21.960342,True,False,,CSV,b5aade84b6d0ed7e1f1d3362afc39a30,8067d9d2-2760-4a69-bd62-3504030135f4,,2025-05-29T18:03:21.905184,2025-05-30T17:04:52.374502,text/csv,,Disponibilidade -  jan - abr 2024,,,3,,,40974616,active,,"{'total': 1, 'recent': 1}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/8067d9d2-2760-4a69-bd62-3504030135f4/download/indice-disponibilidade-jan-abr-2024.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,,2025-05-29T18:07:45.860061,True,False,,CSV,cbfff0f5cb0aed4166686041d3ac24f0,afab1096-1da8-4650-a20d-a59b76bdbba2,,2025-05-29T18:07:45.796909,2025-06-06T16:57:25.337095,text/csv,,Disponibilidade -  mai - ago 2024,,,4,,,43638810,active,,"{'total': 1, 'recent': 1}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/afab1096-1da8-4650-a20d-a59b76bdbba2/download/indice-disponibilidade-mai-ago-2024.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,,2025-05-29T18:08:10.713637,True,False,,CSV,f240e0b0e0bf5139303e9e81b179b997,82bdd488-e7b6-4d02-8279-39ef3b820263,,2025-05-29T18:08:10.652221,2025-05-30T17:08:22.995889,text/csv,,Disponibilidade -  set - dez 2024,,,5,,,44338735,active,,"{'total': 2, 'recent': 1}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/82bdd488-e7b6-4d02-8279-39ef3b820263/download/indice-disponibilidade-set-dez-2024.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,,2025-05-29T18:25:33.546501,True,False,,CSV,4f927ede20a2a388191e4c91c2fb0fa9,afda9024-005a-46f2-a95c-a590a4fca7af,,2025-05-29T18:25:33.487217,2025-05-30T17:07:31.940277,text/csv,,Disponibilidade -  jan - abr 2023,,,6,,,33483715,active,,"{'total': 1, 'recent': 1}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/afda9024-005a-46f2-a95c-a590a4fca7af/download/indice-disponibilidade-jan-abr-2023.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,,2025-05-29T18:25:55.901180,True,False,,CSV,2fd72619281f886f96f53f46198986e5,b2c9058b-640e-45f7-ba6b-97aa5fb2d939,,2025-05-29T18:25:55.835728,2025-05-30T17:07:13.862211,text/csv,,Disponibilidade -  mai - ago 2023,,,7,,,35633979,active,,"{'total': 1, 'recent': 1}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/b2c9058b-640e-45f7-ba6b-97aa5fb2d939/download/indice-disponibilidade-mai-ago-2023.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,,2025-05-29T18:26:03.586544,True,False,,CSV,71d175354c4a591adb441c2d6ae2d283,5dd307d7-655b-42ef-bd49-60ee0c9f4441,,2025-05-29T18:26:03.503956,2025-05-30T17:06:56.087080,text/csv,,Disponibilidade -  set - dez 2023,,,8,,,36095916,active,,"{'total': 1, 'recent': 1}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/5dd307d7-655b-42ef-bd49-60ee0c9f4441/download/indice-disponibilidade-set-dez-2023.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,,2025-05-29T19:31:55.439249,True,False,,CSV,fc5989cbcec90caac6f3f7bcbba6d7f4,48744151-223b-4cb0-b99b-f71745c2eb18,,2025-05-29T19:31:55.363161,2025-05-30T17:06:38.968323,text/csv,,Disponibilidade -  jan - abr 2022,,,9,,,32806739,active,,"{'total': 1, 'recent': 1}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/48744151-223b-4cb0-b99b-f71745c2eb18/download/indice-disponibilidade-jan-abr-2022.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,,2025-05-29T19:32:04.158346,True,False,,CSV,7a9ad1c59a7e086f0b36cfc15bc5a8e8,a931e2e2-6848-46e3-9cf8-4a91ccc5a73c,,2025-05-29T19:32:04.059818,2025-05-30T17:05:34.857655,text/csv,,Disponibilidade -  mai - ago 2022,,,10,,,34585896,active,,"{'total': 1, 'recent': 1}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/a931e2e2-6848-46e3-9cf8-4a91ccc5a73c/download/indice-disponibilidade-mai-ago-2022.csv,upload
Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,28fbe6d5-ff39-45c2-a437-cbbe3978271c,Other (Public Domain),Centro de Controle Multimodal,ccmrodovias@artesp.sp.gov.br,2025-05-29T17:46:13.494475,2025-11-11T10:32:10.255142,indice-de-disponibilidade-de-equipamento,Este conjunto de dados reúne informações do índice de disponibilidade dos equipamentos que estão localizados nas rodovias estaduais sob concessão. ,artesp,ARTESP,"callbox,cftv,disponibilidade,equipamentos,indice,pmv,radar,wifi",Índice de Disponibilidade de Equipamentos,,,,2025-05-29T19:32:13.453658,True,False,,CSV,09ffce38d58b97d754cfc7a3eeb50f5c,10ca1f89-1702-46f1-93e2-505e37d31d1b,,2025-05-29T19:32:13.362207,2025-05-30T17:05:08.881408,text/csv,,Disponibilidade -  set - dez 2022,,,11,,,35075424,active,,"{'total': 1, 'recent': 1}",https://dadosabertos.artesp.sp.gov.br/dataset/28fbe6d5-ff39-45c2-a437-cbbe3978271c/resource/10ca1f89-1702-46f1-93e2-505e37d31d1b/download/indice-disponibilidade-set-dez-2022.csv,upload
